game_id,character,final_score,won
ceb5ecb3f2764775,COOK,8,True
e3636ec584425986,SAILOR,7,True
e3636ec584425986,BUILDER,8,True
e3636ec584425986,GATHERER,10,True
e3636ec584425986,CRAFTSMAN,7,True
e3636ec584425986,SAILOR,7,True
e3636ec584425986,FIRE_STARTER,10,True
e3636ec584425986,COOK,8,True
2f6ecc56c0c7b1b1,GATHERER,4,False
2f6ecc56c0c7b1b1,FIRE_STARTER,9,False
2f6ecc56c0c7b1b1,CRAFTSMAN,7,False
2f6ecc56c0c7b1b1,SAILOR,5,False
2f6ecc56c0c7b1b1,BUILDER,6,False
2f6ecc56c0c7b1b1,COOK,6,False
2f6ecc56c0c7b1b1,COOK,6,False
71373461b88dc140,SAILOR,7,False
71373461b88dc140,BUILDER,7,False
71373461b88dc140,CRAFTSMAN,13,False
71373461b88dc140,GATHERER,7,False
71373461b88dc140,COOK,11,False
71373461b88dc140,FIRE_STARTER,12,False
71373461b88dc140,SAILOR,7,False
6d4f2fbc3d4c384b,SAILOR,14,True
6d4f2fbc3d4c384b,GATHERER,9,True
6d4f2fbc3d4c384b,COOK,15,True
6d4f2fbc3d4c384b,CRAFTSMAN,10,True
6d4f2fbc3d4c384b,FIRE_STARTER,11,True
6d4f2fbc3d4c384b,BUILDER,5,True
6d4f2fbc3d4c384b,GATHERER,9,True
a4e8c386edbc338c,SAILOR,9,True
a4e8c386edbc338c,BUILDER,9,True
a4e8c386edbc338c,GATHERER,10,True
a4e8c386edbc338c,SAILOR,9,True
a4e8c386edbc338c,CRAFTSMAN,14,True
a4e8c386edbc338c,COOK,11,True
a4e8c386edbc338c,FIRE_STARTER,15,True
230314a4ab4b93b2,GATHERER,8,False
230314a4ab4b93b2,BUILDER,8,False
230314a4ab4b93b2,FIRE_STARTER,9,False
230314a4ab4b93b2,SAILOR,6,False
230314a4ab4b93b2,SAILOR,6,False
230314a4ab4b93b2,CRAFTSMAN,12,False
230314a4ab4b93b2,COOK,8,False
e1b21c90d116be3a,GATHERER,5,True
e1b21c90d116be3a,COOK,4,True
e1b21c90d116be3a,CRAFTSMAN,2,True
e1b21c90d116be3a,FIRE_STARTER,6,True
e1b21c90d116be3a,COOK,4,True
e1b21c90d116be3a,SAILOR,5,True
e1b21c90d116be3a,BUILDER,3,True
53c751848e9d1fc5,BUILDER,4,True
53c751848e9d1fc5,COOK,3,True
53c751848e9d1fc5,SAILOR,11,True
53c751848e9d1fc5,GATHERER,7,True
53c751848e9d1fc5,COOK,3,True
53c751848e9d1fc5,FIRE_STARTER,10,True
53c751848e9d1fc5,CRAFTSMAN,5,True
512f679d6c56e9bf,BUILDER,7,True
512f679d6c56e9bf,FIRE_STARTER,8,True
512f679d6c56e9bf,GATHERER,6,True
512f679d6c56e9bf,CRAFTSMAN,7,True
512f679d6c56e9bf,SAILOR,7,True
512f679d6c56e9bf,BUILDER,7,True
512f679d6c56e9bf,COOK,7,True
e74702e573456d2e,SAILOR,5,True
e74702e573456d2e,FIRE_STARTER,7,True
e74702e573456d2e,BUILDER,9,True
e74702e573456d2e,COOK,7,True
e74702e573456d2e,BUILDER,9,True
e74702e573456d2e,GATHERER,6,True
e74702e573456d2e,CRAFTSMAN,11,True
7c6788b812238bc4,SAILOR,10,True
7c6788b812238bc4,GATHERER,13,True
7c6788b812238bc4,BUILDER,12,True
7c6788b812238bc4,FIRE_STARTER,6,True
7c6788b812238bc4,COOK,8,True
7c6788b812238bc4,CRAFTSMAN,12,True
7c6788b812238bc4,COOK,8,True
54c55ef011a8b32d,FIRE_STARTER,7,False
54c55ef011a8b32d,GATHERER,5,False
54c55ef011a8b32d,COOK,4,False
54c55ef011a8b32d,CRAFTSMAN,7,False
54c55ef011a8b32d,SAILOR,5,False
54c55ef011a8b32d,BUILDER,5,False
54c55ef011a8b32d,FIRE_STARTER,7,False
6236f33a9584f5d1,GATHERER,9,False
6236f33a9584f5d1,COOK,13,False
6236f33a9584f5d1,FIRE_STARTER,9,False
6236f33a9584f5d1,CRAFTSMAN,9,False
6236f33a9584f5d1,COOK,13,False
6236f33a9584f5d1,SAILOR,10,False
6236f33a9584f5d1,BUILDER,10,False
cdb7983dc49c1fa4,FIRE_STARTER,6,False
cdb7983dc49c1fa4,CRAFTSMAN,9,False
cdb7983dc49c1fa4,COOK,9,False
cdb7983dc49c1fa4,BUILDER,9,False
cdb7983dc49c1fa4,COOK,9,False
cdb7983dc49c1fa4,GATHERER,6,False
cdb7983dc49c1fa4,SAILOR,5,False
eb33cab6f64c99ba,BUILDER,3,False
eb33cab6f64c99ba,COOK,4,False
eb33cab6f64c99ba,FIRE_STARTER,4,False
eb33cab6f64c99ba,SAILOR,4,False
eb33cab6f64c99ba,CRAFTSMAN,5,False
eb33cab6f64c99ba,GATHERER,4,False
eb33cab6f64c99ba,SAILOR,4,False
a883c77f383c4344,GATHERER,5,False
a883c77f383c4344,COOK,1,False
a883c77f383c4344,FIRE_STARTER,7,False
a883c77f383c4344,CRAFTSMAN,3,False
a883c77f383c4344,SAILOR,6,False
a883c77f383c4344,BUILDER,7,False
a883c77f383c4344,COOK,1,False
3a088fa892b9dde5,FIRE_STARTER,1,False
3a088fa892b9dde5,SAILOR,2,False
3a088fa892b9dde5,GATHERER,4,False
3a088fa892b9dde5,CRAFTSMAN,2,False
3a088fa892b9dde5,COOK,4,False
3a088fa892b9dde5,GATHERER,4,False
3a088fa892b9dde5,BUILDER,2,False
5ba09c1c55b853df,CRAFTSMAN,11,False
5ba09c1c55b853df,FIRE_STARTER,14,False
5ba09c1c55b853df,COOK,9,False
5ba09c1c55b853df,SAILOR,11,False
5ba09c1c55b853df,BUILDER,12,False
5ba09c1c55b853df,GATHERER,6,False
5ba09c1c55b853df,SAILOR,11,False
c88da5cae16d4b89,COOK,5,True
c88da5cae16d4b89,FIRE_STARTER,11,True
c88da5cae16d4b89,SAILOR,7,True
c88da5cae16d4b89,GATHERER,2,True
c88da5cae16d4b89,CRAFTSMAN,10,True
c88da5cae16d4b89,BUILDER,6,True
c88da5cae16d4b89,GATHERER,2,True
bd6cbc75e04f4d4b,GATHERER,10,False
bd6cbc75e04f4d4b,BUILDER,9,False
bd6cbc75e04f4d4b,FIRE_STARTER,13,False
bd6cbc75e04f4d4b,COOK,17,False
bd6cbc75e04f4d4b,SAILOR,8,False
bd6cbc75e04f4d4b,FIRE_STARTER,13,False
bd6cbc75e04f4d4b,CRAFTSMAN,9,False
8988269556eb6df1,FIRE_STARTER,2,False
8988269556eb6df1,CRAFTSMAN,5,False
8988269556eb6df1,FIRE_STARTER,2,False
8988269556eb6df1,GATHERER,4,False
8988269556eb6df1,BUILDER,9,False
8988269556eb6df1,SAILOR,5,False
8988269556eb6df1,COOK,6,False
b4630eba3285bb05,BUILDER,13,True
b4630eba3285bb05,SAILOR,8,True
b4630eba3285bb05,BUILDER,13,True
b4630eba3285bb05,COOK,10,True
b4630eba3285bb05,FIRE_STARTER,13,True
b4630eba3285bb05,GATHERER,2,True
b4630eba3285bb05,CRAFTSMAN,6,True
e3d77bc4dd223e05,BUILDER,6,True
e3d77bc4dd223e05,FIRE_STARTER,5,True
e3d77bc4dd223e05,GATHERER,10,True
e3d77bc4dd223e05,CRAFTSMAN,9,True
e3d77bc4dd223e05,BUILDER,6,True
e3d77bc4dd223e05,COOK,6,True
e3d77bc4dd223e05,SAILOR,6,True
513f711f65117b78,CRAFTSMAN,9,False
513f711f65117b78,FIRE_STARTER,8,False
513f711f65117b78,SAILOR,7,False
513f711f65117b78,COOK,5,False
513f711f65117b78,SAILOR,7,False
513f711f65117b78,BUILDER,6,False
513f711f65117b78,GATHERER,4,False
ff439dd9625715b9,GATHERER,7,True
ff439dd9625715b9,FIRE_STARTER,11,True
ff439dd9625715b9,BUILDER,8,True
ff439dd9625715b9,CRAFTSMAN,11,True
ff439dd9625715b9,SAILOR,9,True
ff439dd9625715b9,FIRE_STARTER,11,True
ff439dd9625715b9,COOK,7,True
0a78749be5bdae06,BUILDER,5,False
0a78749be5bdae06,BUILDER,5,False
0a78749be5bdae06,FIRE_STARTER,5,False
0a78749be5bdae06,GATHERER,4,False
0a78749be5bdae06,CRAFTSMAN,2,False
0a78749be5bdae06,SAILOR,4,False
0a78749be5bdae06,COOK,1,False
b07dcf8e7ae1f9c9,BUILDER,7,True
b07dcf8e7ae1f9c9,CRAFTSMAN,4,True
b07dcf8e7ae1f9c9,SAILOR,2,True
b07dcf8e7ae1f9c9,GATHERER,2,True
b07dcf8e7ae1f9c9,FIRE_STARTER,6,True
b07dcf8e7ae1f9c9,SAILOR,2,True
b07dcf8e7ae1f9c9,COOK,7,True
6852f7b7af7723b7,SAILOR,7,True
6852f7b7af7723b7,SAILOR,7,True
6852f7b7af7723b7,BUILDER,4,True
6852f7b7af7723b7,FIRE_STARTER,13,True
6852f7b7af7723b7,CRAFTSMAN,8,True
6852f7b7af7723b7,GATHERER,6,True
6852f7b7af7723b7,COOK,15,True
822339c3540e57a2,CRAFTSMAN,10,False
822339c3540e57a2,BUILDER,6,False
822339c3540e57a2,COOK,11,False
822339c3540e57a2,SAILOR,9,False
822339c3540e57a2,GATHERER,12,False
822339c3540e57a2,FIRE_STARTER,5,False
822339c3540e57a2,SAILOR,9,False
4adee93bdebc96c6,BUILDER,2,False
4adee93bdebc96c6,CRAFTSMAN,3,False
4adee93bdebc96c6,COOK,2,False
4adee93bdebc96c6,GATHERER,4,False
4adee93bdebc96c6,SAILOR,6,False
4adee93bdebc96c6,SAILOR,6,False
4adee93bdebc96c6,FIRE_STARTER,3,False
a749e5089489b98e,COOK,9,False
a749e5089489b98e,SAILOR,6,False
a749e5089489b98e,FIRE_STARTER,7,False
a749e5089489b98e,CRAFTSMAN,9,False
a749e5089489b98e,BUILDER,8,False
a749e5089489b98e,FIRE_STARTER,7,False
a749e5089489b98e,GATHERER,4,False
217fff02728fa853,CRAFTSMAN,7,True
217fff02728fa853,FIRE_STARTER,12,True
217fff02728fa853,COOK,8,True
217fff02728fa853,GATHERER,3,True
217fff02728fa853,SAILOR,12,True
217fff02728fa853,BUILDER,8,True
217fff02728fa853,COOK,8,True
c452f2a37e85baaa,GATHERER,7,True
c452f2a37e85baaa,SAILOR,8,True
c452f2a37e85baaa,FIRE_STARTER,3,True
c452f2a37e85baaa,FIRE_STARTER,3,True
c452f2a37e85baaa,CRAFTSMAN,8,True
c452f2a37e85baaa,COOK,4,True
c452f2a37e85baaa,BUILDER,3,True
63e2eaebfb4e5bf9,FIRE_STARTER,6,False
63e2eaebfb4e5bf9,GATHERER,8,False
63e2eaebfb4e5bf9,BUILDER,8,False
63e2eaebfb4e5bf9,BUILDER,8,False
63e2eaebfb4e5bf9,COOK,8,False
63e2eaebfb4e5bf9,SAILOR,9,False
63e2eaebfb4e5bf9,CRAFTSMAN,6,False
0fe68274f3842800,CRAFTSMAN,5,True
0fe68274f3842800,GATHERER,1,True
0fe68274f3842800,SAILOR,1,True
0fe68274f3842800,COOK,6,True
0fe68274f3842800,BUILDER,8,True
0fe68274f3842800,FIRE_STARTER,4,True
0fe68274f3842800,FIRE_STARTER,4,True
f9f2a47abe6766d6,BUILDER,3,False
f9f2a47abe6766d6,SAILOR,0,False
f9f2a47abe6766d6,GATHERER,0,False
f9f2a47abe6766d6,FIRE_STARTER,3,False
f9f2a47abe6766d6,CRAFTSMAN,0,False
f9f2a47abe6766d6,COOK,0,False
f9f2a47abe6766d6,GATHERER,0,False
518c2480d663953c,SAILOR,6,True
518c2480d663953c,COOK,8,True
518c2480d663953c,FIRE_STARTER,3,True
518c2480d663953c,BUILDER,7,True
518c2480d663953c,SAILOR,6,True
518c2480d663953c,CRAFTSMAN,9,True
518c2480d663953c,GATHERER,7,True
1ab721355450426b,COOK,5,True
1ab721355450426b,BUILDER,7,True
1ab721355450426b,SAILOR,6,True
1ab721355450426b,FIRE_STARTER,8,True
1ab721355450426b,CRAFTSMAN,3,True
1ab721355450426b,GATHERER,8,True
1ab721355450426b,GATHERER,8,True
724e7b087ccf2af3,FIRE_STARTER,8,False
724e7b087ccf2af3,GATHERER,4,False
724e7b087ccf2af3,SAILOR,4,False
724e7b087ccf2af3,CRAFTSMAN,4,False
724e7b087ccf2af3,SAILOR,4,False
724e7b087ccf2af3,COOK,8,False
724e7b087ccf2af3,BUILDER,4,False
7d506ccae6196efa,FIRE_STARTER,10,True
7d506ccae6196efa,CRAFTSMAN,4,True
7d506ccae6196efa,BUILDER,8,True
7d506ccae6196efa,BUILDER,8,True
7d506ccae6196efa,COOK,15,True
7d506ccae6196efa,SAILOR,13,True
7d506ccae6196efa,GATHERER,14,True
a94b957f1906065b,GATHERER,7,True
a94b957f1906065b,FIRE_STARTER,9,True
a94b957f1906065b,COOK,8,True
a94b957f1906065b,CRAFTSMAN,9,True
a94b957f1906065b,BUILDER,2,True
a94b957f1906065b,BUILDER,2,True
a94b957f1906065b,SAILOR,5,True
40125b54dfe29d59,BUILDER,13,False
40125b54dfe29d59,FIRE_STARTER,7,False
40125b54dfe29d59,GATHERER,7,False
40125b54dfe29d59,SAILOR,5,False
40125b54dfe29d59,SAILOR,5,False
40125b54dfe29d59,CRAFTSMAN,6,False
40125b54dfe29d59,COOK,10,False
cb2750970620cbfb,CRAFTSMAN,10,True
cb2750970620cbfb,COOK,11,True
cb2750970620cbfb,BUILDER,10,True
cb2750970620cbfb,SAILOR,5,True
cb2750970620cbfb,GATHERER,11,True
cb2750970620cbfb,FIRE_STARTER,10,True
cb2750970620cbfb,SAILOR,5,True
792b0abcbbc88539,GATHERER,2,False
792b0abcbbc88539,BUILDER,2,False
792b0abcbbc88539,SAILOR,2,False
792b0abcbbc88539,FIRE_STARTER,5,False
792b0abcbbc88539,FIRE_STARTER,5,False
792b0abcbbc88539,CRAFTSMAN,3,False
792b0abcbbc88539,COOK,4,False
2f8b536e3bc292a7,GATHERER,6,False
2f8b536e3bc292a7,CRAFTSMAN,4,False
2f8b536e3bc292a7,SAILOR,5,False
2f8b536e3bc292a7,BUILDER,6,False
2f8b536e3bc292a7,COOK,3,False
2f8b536e3bc292a7,SAILOR,5,False
2f8b536e3bc292a7,FIRE_STARTER,7,False
4b0136399f244b76,FIRE_STARTER,10,False
4b0136399f244b76,COOK,11,False
4b0136399f244b76,CRAFTSMAN,7,False
4b0136399f244b76,GATHERER,3,False
4b0136399f244b76,BUILDER,11,False
4b0136399f244b76,SAILOR,10,False
4b0136399f244b76,FIRE_STARTER,10,False
82e428316aaf7f13,COOK,0,False
82e428316aaf7f13,FIRE_STARTER,0,False
82e428316aaf7f13,BUILDER,0,False
82e428316aaf7f13,GATHERER,0,False
82e428316aaf7f13,SAILOR,0,False
82e428316aaf7f13,GATHERER,0,False
82e428316aaf7f13,CRAFTSMAN,0,False
c6e2331c469fa7e1,SAILOR,2,False
c6e2331c469fa7e1,GATHERER,1,False
c6e2331c469fa7e1,FIRE_STARTER,2,False
c6e2331c469fa7e1,FIRE_STARTER,2,False
c6e2331c469fa7e1,COOK,0,False
c6e2331c469fa7e1,CRAFTSMAN,0,False
c6e2331c469fa7e1,BUILDER,3,False
f455b533972a0bb4,SAILOR,12,False
f455b533972a0bb4,COOK,7,False
f455b533972a0bb4,BUILDER,5,False
f455b533972a0bb4,BUILDER,5,False
f455b533972a0bb4,GATHERER,7,False
f455b533972a0bb4,FIRE_STARTER,8,False
f455b533972a0bb4,CRAFTSMAN,7,False
499f8e8425139ec0,SAILOR,5,True
499f8e8425139ec0,FIRE_STARTER,4,True
499f8e8425139ec0,COOK,5,True
499f8e8425139ec0,BUILDER,7,True
499f8e8425139ec0,BUILDER,7,True
499f8e8425139ec0,CRAFTSMAN,5,True
499f8e8425139ec0,GATHERER,7,True
9f64850b319a81fb,BUILDER,7,False
9f64850b319a81fb,CRAFTSMAN,6,False
9f64850b319a81fb,FIRE_STARTER,4,False
9f64850b319a81fb,COOK,12,False
9f64850b319a81fb,FIRE_STARTER,4,False
9f64850b319a81fb,SAILOR,10,False
9f64850b319a81fb,GATHERER,13,False
e658d40d3f6d365f,CRAFTSMAN,6,False
e658d40d3f6d365f,COOK,7,False
e658d40d3f6d365f,FIRE_STARTER,5,False
e658d40d3f6d365f,GATHERER,5,False
e658d40d3f6d365f,BUILDER,6,False
e658d40d3f6d365f,SAILOR,3,False
e658d40d3f6d365f,COOK,7,False
6f99375a0148fd9c,FIRE_STARTER,10,True
6f99375a0148fd9c,FIRE_STARTER,10,True
6f99375a0148fd9c,COOK,12,True
6f99375a0148fd9c,GATHERER,10,True
6f99375a0148fd9c,CRAFTSMAN,13,True
6f99375a0148fd9c,SAILOR,9,True
6f99375a0148fd9c,BUILDER,6,True
b14ca6186c2e5515,CRAFTSMAN,7,False
b14ca6186c2e5515,GATHERER,7,False
b14ca6186c2e5515,BUILDER,12,False
b14ca6186c2e5515,SAILOR,6,False
b14ca6186c2e5515,BUILDER,12,False
b14ca6186c2e5515,FIRE_STARTER,4,False
b14ca6186c2e5515,COOK,6,False
d147e7401a83fef8,CRAFTSMAN,5,False
d147e7401a83fef8,COOK,4,False
d147e7401a83fef8,SAILOR,5,False
d147e7401a83fef8,GATHERER,4,False
d147e7401a83fef8,COOK,4,False
d147e7401a83fef8,FIRE_STARTER,4,False
d147e7401a83fef8,BUILDER,1,False
793e2016410709bf,BUILDER,9,True
793e2016410709bf,GATHERER,8,True
793e2016410709bf,CRAFTSMAN,6,True
793e2016410709bf,BUILDER,9,True
793e2016410709bf,SAILOR,5,True
793e2016410709bf,COOK,5,True
793e2016410709bf,FIRE_STARTER,5,True
cd2dabdc87865c35,SAILOR,3,True
cd2dabdc87865c35,FIRE_STARTER,7,True
cd2dabdc87865c35,GATHERER,6,True
cd2dabdc87865c35,COOK,2,True
cd2dabdc87865c35,GATHERER,6,True
cd2dabdc87865c35,CRAFTSMAN,7,True
cd2dabdc87865c35,BUILDER,9,True
f4a983e8ad3b2e13,FIRE_STARTER,8,False
f4a983e8ad3b2e13,BUILDER,3,False
f4a983e8ad3b2e13,COOK,6,False
f4a983e8ad3b2e13,SAILOR,9,False
f4a983e8ad3b2e13,CRAFTSMAN,4,False
f4a983e8ad3b2e13,COOK,6,False
f4a983e8ad3b2e13,GATHERER,9,False
0e36bbe39bc6ecc9,BUILDER,2,False
0e36bbe39bc6ecc9,COOK,1,False
0e36bbe39bc6ecc9,FIRE_STARTER,1,False
0e36bbe39bc6ecc9,CRAFTSMAN,3,False
0e36bbe39bc6ecc9,SAILOR,3,False
0e36bbe39bc6ecc9,GATHERER,4,False
0e36bbe39bc6ecc9,SAILOR,3,False
18d6631a50d0dd87,COOK,4,False
18d6631a50d0dd87,FIRE_STARTER,4,False
18d6631a50d0dd87,GATHERER,5,False
18d6631a50d0dd87,SAILOR,3,False
18d6631a50d0dd87,CRAFTSMAN,1,False
18d6631a50d0dd87,BUILDER,0,False
18d6631a50d0dd87,FIRE_STARTER,4,False
e04153897068c151,BUILDER,7,True
e04153897068c151,FIRE_STARTER,5,True
e04153897068c151,BUILDER,7,True
e04153897068c151,CRAFTSMAN,4,True
e04153897068c151,COOK,3,True
e04153897068c151,SAILOR,7,True
e04153897068c151,GATHERER,2,True
4f92ab2131afa47a,CRAFTSMAN,10,True
4f92ab2131afa47a,FIRE_STARTER,14,True
4f92ab2131afa47a,SAILOR,10,True
4f92ab2131afa47a,BUILDER,5,True
4f92ab2131afa47a,COOK,14,True
4f92ab2131afa47a,GATHERER,8,True
4f92ab2131afa47a,COOK,14,True
6a5f1aaf043d28a4,COOK,7,False
6a5f1aaf043d28a4,BUILDER,13,False
6a5f1aaf043d28a4,GATHERER,13,False
6a5f1aaf043d28a4,SAILOR,11,False
6a5f1aaf043d28a4,CRAFTSMAN,11,False
6a5f1aaf043d28a4,COOK,7,False
6a5f1aaf043d28a4,FIRE_STARTER,5,False
d4a61fb7a6c8b2d8,GATHERER,8,False
d4a61fb7a6c8b2d8,COOK,7,False
d4a61fb7a6c8b2d8,BUILDER,9,False
d4a61fb7a6c8b2d8,FIRE_STARTER,7,False
d4a61fb7a6c8b2d8,CRAFTSMAN,7,False
d4a61fb7a6c8b2d8,SAILOR,11,False
d4a61fb7a6c8b2d8,COOK,7,False
2dc7205a2d1e0db7,GATHERER,7,True
2dc7205a2d1e0db7,CRAFTSMAN,7,True
2dc7205a2d1e0db7,FIRE_STARTER,5,True
2dc7205a2d1e0db7,BUILDER,5,True
2dc7205a2d1e0db7,SAILOR,4,True
2dc7205a2d1e0db7,COOK,6,True
2dc7205a2d1e0db7,SAILOR,4,True
419db2a825a4dd12,SAILOR,8,True
419db2a825a4dd12,GATHERER,10,True
419db2a825a4dd12,FIRE_STARTER,11,True
419db2a825a4dd12,BUILDER,9,True
419db2a825a4dd12,CRAFTSMAN,6,True
419db2a825a4dd12,COOK,3,True
419db2a825a4dd12,BUILDER,9,True
9cc56e7eead1c8b1,FIRE_STARTER,9,False
9cc56e7eead1c8b1,BUILDER,9,False
9cc56e7eead1c8b1,SAILOR,13,False
9cc56e7eead1c8b1,COOK,14,False
9cc56e7eead1c8b1,SAILOR,13,False
9cc56e7eead1c8b1,GATHERER,11,False
9cc56e7eead1c8b1,CRAFTSMAN,13,False
9c91806fc0078ba6,FIRE_STARTER,11,False
9c91806fc0078ba6,SAILOR,12,False
9c91806fc0078ba6,COOK,11,False
9c91806fc0078ba6,BUILDER,11,False
9c91806fc0078ba6,GATHERER,7,False
9c91806fc0078ba6,CRAFTSMAN,11,False
9c91806fc0078ba6,GATHERER,7,False
c6029755a409c26d,GATHERER,6,False
c6029755a409c26d,FIRE_STARTER,1,False
c6029755a409c26d,BUILDER,5,False
c6029755a409c26d,FIRE_STARTER,1,False
c6029755a409c26d,COOK,1,False
c6029755a409c26d,SAILOR,0,False
c6029755a409c26d,CRAFTSMAN,2,False
5426cf85fc0294d8,GATHERER,3,False
5426cf85fc0294d8,COOK,6,False
5426cf85fc0294d8,FIRE_STARTER,6,False
5426cf85fc0294d8,CRAFTSMAN,7,False
5426cf85fc0294d8,FIRE_STARTER,6,False
5426cf85fc0294d8,BUILDER,1,False
5426cf85fc0294d8,SAILOR,4,False
47a4618eeb81e90c,FIRE_STARTER,8,True
47a4618eeb81e90c,BUILDER,14,True
47a4618eeb81e90c,COOK,11,True
47a4618eeb81e90c,SAILOR,10,True
47a4618eeb81e90c,GATHERER,7,True
47a4618eeb81e90c,FIRE_STARTER,8,True
47a4618eeb81e90c,CRAFTSMAN,8,True
929def6103bbde6e,COOK,11,False
929def6103bbde6e,BUILDER,8,False
929def6103bbde6e,FIRE_STARTER,11,False
929def6103bbde6e,SAILOR,8,False
929def6103bbde6e,CRAFTSMAN,8,False
929def6103bbde6e,GATHERER,11,False
929def6103bbde6e,GATHERER,11,False
c888c1ac27b25fd2,GATHERER,2,True
c888c1ac27b25fd2,SAILOR,9,True
c888c1ac27b25fd2,BUILDER,4,True
c888c1ac27b25fd2,COOK,5,True
c888c1ac27b25fd2,CRAFTSMAN,4,True
c888c1ac27b25fd2,COOK,5,True
c888c1ac27b25fd2,FIRE_STARTER,8,True
16cf6152a37c2d7e,SAILOR,9,True
16cf6152a37c2d7e,CRAFTSMAN,8,True
16cf6152a37c2d7e,BUILDER,11,True
16cf6152a37c2d7e,GATHERER,7,True
16cf6152a37c2d7e,COOK,6,True
16cf6152a37c2d7e,COOK,6,True
16cf6152a37c2d7e,FIRE_STARTER,7,True
22c53a361bcdb791,COOK,8,True
22c53a361bcdb791,BUILDER,9,True
22c53a361bcdb791,SAILOR,2,True
22c53a361bcdb791,CRAFTSMAN,6,True
22c53a361bcdb791,COOK,8,True
22c53a361bcdb791,GATHERER,6,True
22c53a361bcdb791,FIRE_STARTER,7,True
62fdaf21cba71b14,SAILOR,10,True
62fdaf21cba71b14,CRAFTSMAN,9,True
62fdaf21cba71b14,SAILOR,10,True
62fdaf21cba71b14,FIRE_STARTER,15,True
62fdaf21cba71b14,COOK,12,True
62fdaf21cba71b14,GATHERER,14,True
62fdaf21cba71b14,BUILDER,10,True
49bf55a456806ec1,CRAFTSMAN,10,True
49bf55a456806ec1,SAILOR,9,True
49bf55a456806ec1,GATHERER,7,True
49bf55a456806ec1,FIRE_STARTER,4,True
49bf55a456806ec1,COOK,5,True
49bf55a456806ec1,COOK,5,True
49bf55a456806ec1,BUILDER,7,True
aee8183a42e735b5,CRAFTSMAN,4,False
aee8183a42e735b5,GATHERER,5,False
aee8183a42e735b5,SAILOR,1,False
aee8183a42e735b5,COOK,1,False
aee8183a42e735b5,FIRE_STARTER,5,False
aee8183a42e735b5,BUILDER,5,False
aee8183a42e735b5,COOK,1,False
e5bc4fac1031b146,GATHERER,9,True
e5bc4fac1031b146,COOK,13,True
e5bc4fac1031b146,FIRE_STARTER,4,True
e5bc4fac1031b146,GATHERER,9,True
e5bc4fac1031b146,CRAFTSMAN,12,True
e5bc4fac1031b146,BUILDER,10,True
e5bc4fac1031b146,SAILOR,6,True
f1996e0d5f9076e1,BUILDER,12,True
f1996e0d5f9076e1,SAILOR,10,True
f1996e0d5f9076e1,BUILDER,12,True
f1996e0d5f9076e1,CRAFTSMAN,13,True
f1996e0d5f9076e1,FIRE_STARTER,9,True
f1996e0d5f9076e1,COOK,17,True
f1996e0d5f9076e1,GATHERER,8,True
13991241caae6488,SAILOR,8,False
13991241caae6488,FIRE_STARTER,11,False
13991241caae6488,FIRE_STARTER,11,False
13991241caae6488,BUILDER,9,False
13991241caae6488,CRAFTSMAN,12,False
13991241caae6488,COOK,11,False
13991241caae6488,GATHERER,7,False
ef1500e571cfeda8,FIRE_STARTER,9,True
ef1500e571cfeda8,BUILDER,9,True
ef1500e571cfeda8,COOK,13,True
ef1500e571cfeda8,FIRE_STARTER,9,True
ef1500e571cfeda8,CRAFTSMAN,10,True
ef1500e571cfeda8,SAILOR,7,True
ef1500e571cfeda8,GATHERER,9,True
b4ffa4c52ad2ebed,BUILDER,12,True
b4ffa4c52ad2ebed,COOK,12,True
b4ffa4c52ad2ebed,GATHERER,12,True
b4ffa4c52ad2ebed,CRAFTSMAN,13,True
b4ffa4c52ad2ebed,FIRE_STARTER,10,True
b4ffa4c52ad2ebed,SAILOR,11,True
b4ffa4c52ad2ebed,GATHERER,12,True
b80cb630a5f2ee82,CRAFTSMAN,10,True
b80cb630a5f2ee82,SAILOR,9,True
b80cb630a5f2ee82,SAILOR,9,True
b80cb630a5f2ee82,GATHERER,12,True
b80cb630a5f2ee82,FIRE_STARTER,7,True
b80cb630a5f2ee82,COOK,11,True
b80cb630a5f2ee82,BUILDER,5,True
a937c6f18d7c1a0a,SAILOR,3,True
a937c6f18d7c1a0a,FIRE_STARTER,5,True
a937c6f18d7c1a0a,CRAFTSMAN,4,True
a937c6f18d7c1a0a,SAILOR,3,True
a937c6f18d7c1a0a,COOK,6,True
a937c6f18d7c1a0a,BUILDER,3,True
a937c6f18d7c1a0a,GATHERER,1,True
b8142d66ea308850,BUILDER,10,True
b8142d66ea308850,SAILOR,7,True
b8142d66ea308850,CRAFTSMAN,3,True
b8142d66ea308850,FIRE_STARTER,8,True
b8142d66ea308850,COOK,6,True
b8142d66ea308850,GATHERER,3,True
b8142d66ea308850,SAILOR,7,True
6f26337b9bded474,FIRE_STARTER,2,False
6f26337b9bded474,CRAFTSMAN,10,False
6f26337b9bded474,COOK,2,False
6f26337b9bded474,FIRE_STARTER,2,False
6f26337b9bded474,BUILDER,2,False
6f26337b9bded474,GATHERER,10,False
6f26337b9bded474,SAILOR,3,False
f296873b793f2e92,SAILOR,5,False
f296873b793f2e92,BUILDER,11,False
f296873b793f2e92,SAILOR,5,False
f296873b793f2e92,FIRE_STARTER,10,False
f296873b793f2e92,CRAFTSMAN,8,False
f296873b793f2e92,COOK,3,False
f296873b793f2e92,GATHERER,6,False
